"Bird","day","Square","Dur.hrs"
459,84,12161,0.0480555555555556
459,84,12316,0.0286111111111111
459,84,12345,0.065277777777778
459,84,12346,0.0227777777777778
459,84,12530,0.0176388888888889
459,84,12715,0.0186111111111111
459,84,12869,0.0308333333333334
459,84,12899,0.0180555555555556
459,84,12900,0.0063888888888889
459,84,13054,0.0265277777777778
459,84,13083,0.0219444444444445
459,84,13084,0.0051388888888889
459,84,13239,0.0361111111111111
459,84,13267,0.0244444444444444
459,84,13268,0.00208333333333334
459,84,13424,0.0305555555555556
459,84,13451,0.0191666666666667
459,84,13452,0.00152777777777778
459,84,13609,0.0272222222222222
459,84,13636,0.0236111111111111
459,84,13794,0.0202777777777778
459,84,13820,0.00680555555555555
459,84,13821,0.0258333333333334
459,84,14005,0.0233333333333333
459,84,14190,0.0326388888888889
459,84,14349,0.0076388888888889
459,84,14350,0.0375
459,84,14351,0.0275
459,84,14352,0.0273611111111111
459,84,14353,0.0276388888888889
459,84,14354,0.0293055555555555
459,84,14355,0.0291666666666666
459,84,14356,0.0291666666666666
459,84,14357,0.0297222222222222
459,84,14358,0.0298611111111111
459,84,14359,0.015
459,84,14360,0.0322222222222222
459,84,14361,0.0322222222222222
459,84,14362,0.0323611111111111
459,84,14363,0.0394444444444444
459,84,14374,0.0177777777777778
459,84,14375,0.0283333333333333
459,84,14533,1.00222222222222
459,84,14534,0.164027777777777
459,84,14535,0.13375
459,84,14536,0.0722222222222222
459,84,14537,0.0530555555555556
459,84,14538,0.0531944444444444
459,84,14539,0.0533333333333334
459,84,14540,0.0519444444444445
459,84,14541,0.0515277777777778
459,84,14542,0.0519444444444444
459,84,14543,0.0531944444444444
459,84,14544,0.0540277777777778
459,84,14545,0.0302777777777778
459,84,14546,0.0304166666666667
459,84,14547,0.0326388888888889
459,84,14548,0.0866666666666665
459,84,14558,0.0086111111111111
459,84,14559,0.0134722222222222
459,84,14729,0.01375
459,84,14730,0.02375
459,84,14731,0.0238888888888889
459,84,14732,0.0223611111111111
459,84,14733,0.0134722222222222
459,84,14742,0.0109722222222222
459,84,14743,0.0177777777777778
459,84,14918,0.0088888888888889
459,84,14919,0.03125
459,84,14920,0.00958333333333335
459,84,14927,0.0205555555555555
459,84,15105,0.0355555555555555
459,84,15106,0.0109722222222222
459,84,15111,0.0159722222222222
459,84,15112,0.00569444444444445
459,84,15291,0.0820833333333335
459,84,15296,0.0191666666666667
459,84,15476,0.0641666666666665
459,84,15477,0.0051388888888889
459,84,15481,0.0186111111111111
459,84,15662,0.0376388888888889
459,84,15665,0.0177777777777778
459,84,15666,0.0075
459,84,15847,0.0441666666666667
459,84,15850,0.0251388888888889
459,84,16031,0.0398611111111111
459,84,16032,0.00388888888888889
459,84,16035,0.0216666666666667
459,84,16216,0.0445833333333333
459,84,16219,0.0141666666666667
459,84,16220,0.00916666666666665
459,84,16401,0.0466666666666666
459,84,16403,0.0084722222222222
459,84,16404,0.0151388888888889
459,84,16586,0.0063888888888889
459,84,16587,0.0347222222222222
459,84,16588,0.0180555555555556
459,85,12316,0.073611111111111
459,85,12500,0.0595833333333335
459,85,12501,0.0148611111111111
459,85,12685,0.0088888888888889
459,85,12686,0.0366666666666667
459,85,12687,0.057361111111111
459,85,12688,0.0156944444444444
459,85,12869,0.0327777777777778
459,85,13054,0.0227777777777778
459,85,13239,0.0256944444444445
459,85,13424,0.0290277777777778
459,85,13609,0.0273611111111111
459,85,13794,0.0293055555555555
459,85,13803,0.0348611111111111
459,85,13804,0.0126388888888889
459,85,13979,0.072361111111111
459,85,13989,0.0308333333333334
459,85,13990,0.061111111111111
459,85,13991,0.04125
459,85,14164,0.072361111111111
459,85,14171,0.00694444444444445
459,85,14172,0.0193055555555556
459,85,14173,0.0291666666666666
459,85,14174,0.164444444444445
459,85,14175,0.383333333333334
459,85,14176,0.0177777777777778
459,85,14349,0.0448611111111111
459,85,14353,0.0102777777777778
459,85,14354,0.0193055555555556
459,85,14355,0.0191666666666667
459,85,14356,0.0123611111111111
459,85,14359,0.100833333333333
459,85,14360,0.1975
459,85,14533,1.97555555555556
459,85,14534,0.052777777777778
459,85,14535,0.052777777777778
459,85,14536,0.052638888888889
459,85,14537,0.052777777777778
459,85,14538,0.0234722222222222
459,86,13239,0.75736111111111
459,86,13240,0.0140277777777778
459,86,13424,0.0377777777777778
459,86,13425,0.0202777777777778
459,86,13426,0.0343055555555555
459,86,13427,0.0276388888888889
459,86,13609,0.04375
459,86,13612,0.0065277777777778
459,86,13613,0.0352777777777778
459,86,13614,0.0379166666666666
459,86,13615,0.0416666666666667
459,86,13616,0.02375
459,86,13794,0.0579166666666667
459,86,13801,0.0186111111111111
459,86,13979,0.0626388888888889
459,86,14164,0.0341666666666667
459,86,14349,0.0334722222222222
459,86,14533,2.60083333333333
459,86,14534,0.000555555555555555
459,86,14718,0.0063888888888889
459,86,14902,0.03
459,87,12500,0.0125
459,87,12685,0.0259722222222222
459,87,12869,0.0540277777777778
459,87,12870,0.0251388888888889
459,87,13054,0.0929166666666665
459,87,13055,0.0233333333333333
459,87,13239,0.0783333333333331
459,87,13424,0.0972222222222222
459,87,13609,0.0940277777777775
459,87,13794,0.120694444444444
459,87,13979,0.0379166666666667
459,87,14164,0.0155555555555555
459,87,14533,1.95916666666667
459,88,12869,0.0452777777777778
459,88,12870,0.0340277777777777
459,88,13054,0.0704166666666667
459,88,13055,0.00958333333333335
459,88,13056,0.0380555555555556
459,88,13057,0.0373611111111111
459,88,13058,0.000277777777777778
459,88,13239,1.21666666666667
459,88,13243,0.0340277777777777
459,88,13244,0.0336111111111111
459,88,13245,0.0422222222222222
459,88,13246,0.0077777777777778
459,88,13424,0.136666666666666
459,88,13431,0.051388888888889
459,88,13432,0.00194444444444445
459,88,13609,0.122361111111111
459,88,13617,0.0545833333333335
459,88,13618,0.0052777777777778
459,88,13794,0.133888888888889
459,88,13801,0.0123611111111111
459,88,13802,0.0351388888888889
459,88,13803,0.0477777777777778
459,88,13979,0.134444444444445
459,88,13984,0.0109722222222222
459,88,13985,0.0297222222222222
459,88,13986,0.0127777777777778
459,88,14164,0.149861111111111
459,88,14165,0.0130555555555555
459,88,14166,0.0245833333333333
459,88,14167,0.0230555555555556
459,88,14168,0.0223611111111111
459,88,14169,0.0154166666666666
459,88,14349,0.0465277777777778
459,88,14350,0.0143055555555556
459,88,14361,0.01875
459,88,14362,0.0227777777777778
459,88,14363,0.0245833333333333
459,88,14364,0.0333333333333333
459,88,14533,1.81458333333333
459,88,14534,0.150277777777778
459,88,14535,0.0691666666666665
459,88,14536,0.0695833333333335
459,88,14537,0.0694444444444445
459,88,14538,0.071111111111111
459,88,14539,0.071527777777778
459,88,14540,0.0718055555555555
459,88,14541,0.0593055555555555
459,88,14542,0.075277777777778
459,88,14543,0.0619444444444445
459,88,14544,0.0554166666666665
459,88,14545,0.05375
459,88,14546,0.0319444444444444
459,88,14547,0.0309722222222222
459,88,14548,0.0327777777777778
459,88,14549,0.0356944444444445
459,88,14550,0.133055555555556
459,88,14551,0.0251388888888889
459,88,14718,0.15875
459,88,14720,0.00138888888888889
459,88,14736,0.0395833333333334
459,88,14737,0.0391666666666666
459,88,14738,0.0375
459,88,14739,0.0361111111111111
459,88,14740,0.141666666666666
459,88,14741,0.08125
459,88,14742,0.0591666666666665
459,88,14743,0.0831944444444445
459,88,14902,0.455833333333333
459,88,14921,0.00152777777777778
459,88,14922,0.025
459,88,14923,0.0231944444444445
459,88,14924,0.0244444444444444
459,88,14925,0.00541666666666665
459,89,12500,0.0205555555555555
459,89,12685,0.0223611111111111
459,89,12869,0.111527777777778
459,89,13054,0.0688888888888889
459,89,13055,0.0159722222222222
459,89,13239,0.07875
459,89,13240,0.0097222222222222
459,89,13424,0.0925000000000001
459,89,13609,0.0972222222222222
459,89,13794,0.132638888888889
459,89,13979,0.0959722222222222
459,89,14164,0.0722222222222221
459,89,14533,1.79597222222222
459,89,14718,0.051111111111111
459,89,14902,0.100972222222222
459,90,12500,0.0152777777777778
459,90,12501,0.02625
459,90,12686,0.0347222222222222
459,90,12869,0.110555555555556
459,90,12871,0.0230555555555556
459,90,12872,0.00555555555555555
459,90,13054,0.139166666666667
459,90,13057,0.0295833333333334
459,90,13239,2.20638888888889
459,90,13242,0.0138888888888889
459,90,13243,0.0168055555555555
459,90,13424,0.18
459,90,13428,0.0284722222222222
459,90,13437,0.0356944444444445
459,90,13438,0.035
459,90,13439,0.0448611111111111
459,90,13609,0.155694444444444
459,90,13613,0.00666666666666665
459,90,13614,0.0248611111111111
459,90,13617,0.0169444444444444
459,90,13618,0.0411111111111111
459,90,13619,0.04
459,90,13620,0.0423611111111111
459,90,13621,0.129722222222222
459,90,13622,0.172361111111111
459,90,13623,0.115694444444445
459,90,13624,0.27875
459,90,13794,0.136944444444444
459,90,13795,0.0313888888888889
459,90,13796,0.0259722222222222
459,90,13797,0.0438888888888889
459,90,13798,0.0372222222222222
459,90,13799,0.0465277777777778
459,90,13800,0.0651388888888889
459,90,13801,0.0455555555555556
459,90,13802,0.0311111111111111
459,90,13804,0.00305555555555555
459,90,13805,0.0320833333333334
459,90,13806,0.0105555555555556
459,90,13979,0.162777777777777
459,90,13980,0.0138888888888889
459,90,13981,0.0394444444444444
459,90,13985,0.00791666666666665
459,90,13986,0.0283333333333333
459,90,13987,0.0106944444444445
459,90,13988,0.0186111111111111
459,90,13989,0.0155555555555555
459,90,14164,0.127638888888889
459,90,14165,0.0466666666666666
459,90,14170,0.0181944444444445
459,90,14171,0.0206944444444444
459,90,14172,0.0402777777777778
459,90,14349,0.122916666666667
459,90,14350,0.0102777777777778
459,90,14352,0.00708333333333335
459,90,14353,0.0186111111111111
459,90,14354,0.0186111111111111
459,90,14355,0.0144444444444445
459,90,14356,0.0159722222222222
459,90,14357,0.0166666666666666
459,90,14358,0.0454166666666666
459,90,14359,0.0169444444444444
459,90,14360,0.0169444444444444
459,90,14361,0.0065277777777778
459,90,14366,0.0315277777777778
459,90,14367,0.0098611111111111
459,90,14533,1.54291666666666
459,90,14534,0.188888888888889
459,90,14535,0.0597222222222223
459,90,14536,0.0579166666666667
459,90,14537,0.05
459,90,14538,0.0381944444444444
459,90,14539,0.0384722222222222
459,90,14540,0.0202777777777778
459,90,14543,0.0098611111111111
459,90,14544,0.0215277777777778
459,90,14546,0.0148611111111111
459,90,14547,0.0330555555555556
459,90,14548,0.0183333333333334
459,90,14551,0.130833333333333
459,90,14552,0.0375
459,90,14729,0.0179166666666667
459,90,14730,0.0119444444444445
459,90,14733,0.0429166666666667
459,90,14734,0.0059722222222222
459,90,14736,0.251111111111111
459,90,14915,0.0288888888888889
459,90,14917,0.145555555555555
459,90,14918,0.083888888888889
459,90,14919,0.0276388888888889
459,90,14920,0.166805555555556
459,90,14921,0.0463888888888889
459,90,15100,0.00791666666666665
459,90,15101,0.0329166666666666
459,90,15102,0.1175
459,90,15103,0.0693055555555555
459,90,15105,0.211527777777778
459,90,15288,0.105555555555555
459,90,15290,0.0266666666666667
459,90,15473,0.00833333333333335
459,90,15474,0.02625
459,90,15475,0.0113888888888889
459,91,12869,0.0644444444444444
459,91,13054,0.101805555555555
459,91,13239,0.596666666666664
459,91,13240,0.00944444444444445
459,91,13424,0.0604166666666666
459,91,13425,0.035
459,91,13426,0.0256944444444445
459,91,13609,0.0802777777777776
459,91,13611,0.0176388888888889
459,91,13612,0.0466666666666666
459,91,13613,0.0468055555555556
459,91,13614,0.0480555555555556
459,91,13615,0.0461111111111111
459,91,13616,0.0473611111111111
459,91,13617,0.050138888888889
459,91,13618,0.05125
459,91,13619,0.052361111111111
459,91,13620,0.0505555555555555
459,91,13794,1.66833333333333
459,91,13805,0.00263888888888889
459,91,13806,0.0745833333333335
459,91,13979,0.0679166666666667
459,91,13991,0.0269444444444445
459,91,13992,0.00625
459,91,14164,0.0531944444444445
459,91,14174,0.00569444444444445
459,91,14175,0.0176388888888889
459,91,14176,0.0088888888888889
459,91,14355,0.015
459,91,14356,0.0284722222222222
459,91,14357,0.0204166666666666
459,91,14358,0.0129166666666666
459,91,14359,0.0072222222222222
459,91,14533,0.775277777777777
459,91,14534,0.0284722222222222
459,91,14535,0.0284722222222222
459,91,14536,0.0284722222222222
459,91,14537,0.0286111111111111
459,91,14538,0.0284722222222222
459,91,14539,0.0284722222222222
459,91,14540,0.0134722222222222
459,91,14718,0.533055555555556
459,91,14902,0.604861111111111
459,92,12500,0.0279166666666666
459,92,12685,0.0125
459,92,12686,0.0098611111111111
459,92,12869,0.0593055555555556
459,92,12871,0.0266666666666667
459,92,13054,0.137083333333333
459,92,13056,0.0261111111111111
459,92,13239,0.153194444444445
459,92,13241,0.0216666666666667
459,92,13424,0.088888888888889
459,92,13426,0.0198611111111111
459,92,13609,0.115694444444445
459,92,13610,0.0168055555555555
459,92,13611,0.00791666666666665
459,92,13794,0.118888888888888
459,92,13795,0.0269444444444445
459,92,13979,0.0504166666666667
459,92,13980,0.0604166666666665
459,92,14164,0.0919444444444443
459,92,14349,0.0679166666666665
459,92,14533,1.01472222222222
459,92,14534,0.000138888888888889
459,92,14718,0.0344444444444445
459,92,14902,0.122083333333334
459,92,15086,2.25361111111111
459,93,12500,0.055138888888889
459,93,12685,0.0379166666666666
459,93,12869,0.0636111111111111
459,93,12870,0.0363888888888889
459,93,13054,0.0730555555555556
459,93,13055,0.0223611111111111
459,93,13056,0.0126388888888889
459,93,13239,2.90458333333333
459,93,13241,0.0293055555555555
459,93,13242,0.00291666666666667
459,93,13424,0.0276388888888889
459,93,13427,0.0330555555555556
459,93,13609,0.0481944444444444
459,93,13612,0.00444444444444445
459,93,13613,0.0258333333333334
459,93,13615,0.0138888888888889
459,93,13794,0.256805555555555
459,93,13798,0.0154166666666666
459,93,13799,0.0145833333333333
459,93,13800,0.0172222222222222
459,93,13801,0.0343055555555555
459,93,13802,0.0373611111111111
459,93,13803,0.0404166666666666
459,93,13804,0.0354166666666667
459,93,13979,0.0475
459,93,13984,0.0276388888888889
459,93,13989,0.0473611111111111
459,93,14164,0.0320833333333334
459,93,14170,0.0286111111111111
459,93,14173,0.00347222222222222
459,93,14174,0.0220833333333334
459,93,14349,0.0295833333333334
459,93,14355,0.0176388888888889
459,93,14356,0.00958333333333333
459,93,14357,0.0173611111111111
459,93,14358,0.0211111111111111
459,93,14533,0.994444444444445
459,93,14534,0.113611111111111
459,93,14535,0.0518055555555555
459,93,14536,0.0520833333333334
459,93,14537,0.0523611111111111
459,93,14538,0.0529166666666667
459,93,14539,0.05375
459,93,14540,0.0534722222222222
459,93,14541,0.0306944444444444
459,94,11022,0.0716666666666665
459,94,11207,0.0366666666666667
459,94,11392,0.0259722222222222
459,94,12869,0.0383333333333334
459,94,13054,0.0458333333333333
459,94,13239,4.35736111111111
459,94,13424,0.0859722222222223
459,94,13609,0.140138888888889
459,94,13610,0.0286111111111111
459,94,13611,0.0280555555555555
459,94,13612,0.0301388888888889
459,94,13613,0.0244444444444444
459,94,13794,0.578472222222221
459,94,14533,2.05027777777778
459,95,11022,0.0320833333333334
459,95,11207,0.00569444444444445
459,95,11946,0.73777777777778
459,95,12500,0.0252777777777778
459,95,12685,0.0229166666666667
459,95,12869,0.0316666666666666
459,95,12870,0.0251388888888889
459,95,13054,0.0333333333333333
459,95,13055,0.0173611111111111
459,95,13239,0.102222222222222
459,95,13240,0.0223611111111111
459,95,13424,0.00472222222222222
459,95,13425,0.0215277777777778
459,95,13609,0.0309722222222222
459,95,13794,0.0245833333333333
459,95,13979,0.0240277777777778
459,95,14164,0.0240277777777778
459,95,14349,0.0144444444444445
459,95,14533,0.495694444444444
459,96,11022,0.0315277777777778
459,96,11207,0.0222222222222222
459,96,11392,0.0106944444444445
459,96,12869,0.0893055555555554
459,96,13054,0.0872222222222223
459,96,13239,2.41013888888889
459,96,13424,0.0579166666666667
459,96,13426,0.0072222222222222
459,96,13427,0.0201388888888889
459,96,13428,0.0204166666666666
459,96,13429,0.0208333333333333
459,96,13430,0.0201388888888889
459,96,13431,0.0065277777777778
459,96,13609,0.0405555555555556
459,96,13610,0.0240277777777778
459,96,13611,0.0154166666666666
459,96,13616,0.0126388888888889
459,96,13617,0.0191666666666667
459,96,13618,0.0206944444444444
459,96,13619,0.0225
459,96,13620,0.00388888888888889
459,96,13794,0.0119444444444445
459,96,13795,0.05125
459,96,13800,0.0251388888888889
459,96,13801,0.0325
459,96,13802,0.0330555555555556
459,96,13803,0.0316666666666666
459,96,13805,0.0256944444444445
459,96,13806,0.0288888888888889
459,96,13979,0.00708333333333335
459,96,13980,0.0441666666666667
459,96,13982,0.0229166666666667
459,96,13983,0.0420833333333333
459,96,13984,0.0348611111111111
459,96,13985,0.0243055555555555
459,96,13988,0.00166666666666667
459,96,13989,0.0338888888888889
459,96,13990,0.0363888888888889
459,96,13991,0.0340277777777778
459,96,13992,0.068888888888889
459,96,13993,0.06
459,96,13994,0.000416666666666666
459,96,14164,0.0783333333333335
459,96,14165,0.0391666666666666
459,96,14166,0.0380555555555556
459,96,14167,0.0148611111111111
459,96,14178,0.00833333333333335
459,96,14179,0.280277777777778
459,96,14180,0.110277777777778
459,96,14349,0.087638888888889
459,96,14533,0.32875
459,96,14534,0.0098611111111111
459,97,11022,0.106388888888889
459,97,11207,0.0429166666666667
459,97,11392,0.0404166666666666
459,97,11577,0.06125
459,97,11762,0.149444444444444
459,97,11946,0.0108333333333333
459,97,11947,0.0348611111111111
459,97,12131,0.0458333333333334
459,97,12316,0.0463888888888889
459,97,12500,0.0338888888888889
459,97,12501,0.054861111111111
459,97,12685,0.0911111111111111
459,97,12686,0.000416666666666666
459,97,12869,0.096111111111111
459,97,12870,0.04125
459,97,13054,0.109583333333333
459,97,13055,0.0143055555555556
459,97,13239,0.913333333333331
459,97,13424,0.0759722222222222
459,97,13609,0.0791666666666666
459,97,13794,0.0719444444444444
459,97,13979,0.0731944444444444
459,97,14164,0.0691666666666667
459,97,14173,0.0101388888888889
459,97,14174,0.02
459,97,14175,0.02
459,97,14176,0.0176388888888889
459,97,14177,0.0161111111111111
459,97,14178,0.0163888888888889
459,97,14179,0.135972222222222
459,97,14180,0.135416666666666
459,97,14181,0.0061111111111111
459,97,14349,0.208194444444444
459,97,14353,0.0126388888888889
459,97,14354,0.0201388888888889
459,97,14355,0.0201388888888889
459,97,14356,0.02
459,97,14357,0.0201388888888889
459,97,14358,0.0098611111111111
459,97,14363,0.0108333333333333
459,97,14364,0.159722222222222
459,97,14365,0.100138888888889
459,97,14533,0.321388888888889
459,97,14534,0.146944444444444
459,97,14535,0.058611111111111
459,97,14536,0.062638888888889
459,97,14537,0.064027777777778
459,97,14538,0.00916666666666665
459,97,14546,0.0111111111111111
459,97,14547,0.0473611111111111
459,97,14548,0.0386111111111111
459,97,14723,0.0436111111111111
459,97,14724,0.0454166666666666
459,97,14725,0.0454166666666666
459,97,14726,0.0452777777777778
459,97,14727,0.0448611111111111
459,97,14728,0.0458333333333334
459,97,14729,0.04625
459,97,14730,0.0466666666666666
459,97,14731,0.0341666666666667
459,98,11207,2.59277777777778
459,98,11762,0.0427777777777778
459,98,11763,0.0431944444444445
459,98,11764,0.056111111111111
459,98,11765,0.00791666666666665
459,98,11946,0.0820833333333335
459,98,11950,0.0280555555555555
459,98,11951,0.0327777777777778
459,98,11952,0.0336111111111111
459,98,11953,0.0356944444444445
459,98,11954,0.035
459,98,11955,0.00541666666666665
459,98,12140,0.0322222222222222
459,98,12141,0.0372222222222222
459,98,12143,0.166944444444445
459,98,12144,0.0466666666666666
459,98,12145,0.0416666666666667
459,98,12146,0.0155555555555555
459,98,12326,0.0061111111111111
459,98,12327,0.176527777777778
459,98,12328,0.127222222222222
459,98,12331,0.0275
459,98,12332,0.0177777777777778
459,98,12500,0.00319444444444445
459,98,12517,0.0420833333333333
459,98,12702,0.000416666666666666
459,98,12703,0.0440277777777778
459,98,12869,0.0477777777777778
459,98,12888,0.0204166666666666
459,98,12889,0.0305555555555556
459,98,13054,0.0283333333333333
459,98,13074,0.0397222222222222
459,98,13239,0.0227777777777778
459,98,13259,0.01125
459,98,13260,0.0276388888888889
459,98,13424,0.02375
459,98,13445,0.0440277777777778
459,98,13609,0.0268055555555556
459,98,13630,0.074861111111111
459,98,13794,0.0361111111111111
459,98,13815,0.0943055555555555
459,98,13979,0.0263888888888889
459,98,13988,0.0275
459,98,13989,0.118333333333333
459,98,13995,0.0077777777777778
459,98,13996,0.0211111111111111
459,98,13997,0.0181944444444445
459,98,13998,0.0176388888888889
459,98,13999,0.217361111111111
459,98,14000,0.1375
459,98,14164,0.0320833333333334
459,98,14168,0.0073611111111111
459,98,14169,0.0405555555555556
459,98,14170,0.0358333333333333
459,98,14171,0.0376388888888889
459,98,14172,0.0401388888888889
459,98,14173,0.0265277777777778
459,98,14174,0.124305555555556
459,98,14175,0.0090277777777778
459,98,14178,0.0084722222222222
459,98,14179,0.0290277777777778
459,98,14180,0.0152777777777778
459,98,14349,0.0227777777777778
459,98,14357,0.00152777777777778
459,98,14358,0.03875
459,98,14359,0.0505555555555555
459,98,14360,0.0608333333333334
459,98,14361,0.0484722222222222
459,98,14362,0.0380555555555556
459,98,14363,0.0177777777777778
459,98,14533,0.270555555555555
459,98,14534,0.191527777777778
459,98,14535,0.0247222222222222
459,98,14536,0.0248611111111111
459,98,14537,0.0248611111111111
459,98,14538,0.0247222222222222
459,98,14539,0.0298611111111111
459,98,14540,0.0634722222222222
459,98,14541,0.0812500000000002
459,98,14542,0.0801388888888891
459,98,14543,0.0522222222222222
459,98,14544,0.0713888888888889
459,98,14545,0.0438888888888889
459,98,14546,0.0570833333333333
459,98,14547,0.0656944444444445
459,98,14718,0.00166666666666667
459,98,14719,0.172361111111111
459,98,14720,0.144444444444444
459,98,14721,0.0647222222222222
459,98,14722,0.065
459,98,14723,0.0669444444444446
459,98,14724,0.0631944444444444
459,98,14725,0.0309722222222222
459,98,14726,0.0244444444444444
459,98,14727,0.081527777777778
459,98,14728,0.0105555555555556
459,99,12131,0.00111111111111111
459,99,12316,0.0297222222222222
459,99,12500,0.0273611111111111
459,99,12685,0.0241666666666666
459,99,12870,0.0213888888888889
459,99,13055,0.02125
459,99,13239,2.36402777777778
459,99,13240,0.0215277777777778
459,99,13424,0.0577777777777778
459,99,13425,0.0216666666666667
459,99,13609,0.0727777777777778
459,99,13610,0.00486111111111111
459,99,13794,0.106944444444444
459,99,13979,0.0673611111111111
459,99,14164,0.0526388888888889
459,99,14349,0.0302777777777778
459,99,14350,0.0476388888888889
459,99,14351,0.0477777777777778
459,99,14352,0.0383333333333334
459,99,14533,1.11458333333333
459,99,14534,0.264444444444445
459,99,14535,0.053888888888889
459,100,11946,0.107777777777778
459,100,12131,0.01625
459,100,12316,0.0205555555555555
459,100,12317,0.0269444444444445
459,100,12318,0.0269444444444445
459,100,12319,0.0284722222222222
459,100,12320,0.0281944444444444
459,100,12321,0.01875
459,100,12506,0.00944444444444445
459,100,12507,0.0281944444444444
459,100,12508,0.0279166666666666
459,100,12509,0.0190277777777778
459,100,12694,0.0090277777777778
459,100,12695,0.0288888888888889
459,100,12696,0.0293055555555555
459,100,12697,0.00930555555555555
459,100,12882,0.0208333333333333
459,100,12883,0.0325
459,100,13068,0.00111111111111111
459,100,13069,0.0344444444444445
459,100,13070,0.000555555555555555
459,100,13255,0.0333333333333333
459,100,13440,0.0051388888888889
459,100,13441,0.0966666666666665
459,100,13626,0.0119444444444445
459,100,13627,0.0166666666666666
459,100,13812,0.0272222222222222
459,100,13997,0.02625
459,100,14182,0.0245833333333333
459,100,14367,0.0270833333333334
459,100,14533,0.353055555555555
459,100,14534,0.0280555555555555
459,100,14545,0.07625
459,100,14546,0.0393055555555556
459,100,14547,0.0234722222222222
459,100,14548,0.00916666666666665
459,100,14551,0.0220833333333334
459,100,14552,0.0073611111111111
459,100,14719,0.0129166666666666
459,100,14720,0.0408333333333334
459,100,14721,0.0411111111111111
459,100,14722,0.0411111111111111
459,100,14723,0.0408333333333334
459,100,14724,0.0381944444444444
459,100,14725,0.0216666666666667
459,100,14726,0.0216666666666667
459,100,14727,0.0215277777777778
459,100,14728,0.0226388888888889
459,100,14729,0.0245833333333333
459,100,14730,0.0202777777777778
459,100,14733,0.01375
459,100,14734,0.0220833333333334
459,100,14735,0.035
459,100,14736,0.0176388888888889
459,101,12501,0.00111111111111111
459,101,12502,0.0227777777777778
459,101,12503,0.0088888888888889
459,101,12685,0.0290277777777778
459,101,12686,0.0236111111111111
459,101,12688,0.0231944444444445
459,101,12869,0.0330555555555556
459,101,12873,0.0061111111111111
459,101,12874,0.0152777777777778
459,101,13054,0.0351388888888889
459,101,13059,0.0188888888888889
459,101,13239,0.000555555555555555
459,101,13244,0.0190277777777778
459,101,13424,0.00166666666666667
459,101,13429,0.0195833333333333
459,101,13609,0.0755555555555556
459,101,13614,0.0206944444444444
459,101,13794,0.150694444444444
459,101,13799,0.0241666666666666
459,101,13979,0.0119444444444445
459,101,13984,0.125694444444444
459,101,14168,0.064722222222222
459,101,14169,0.0154166666666666
459,101,14352,0.0336111111111111
459,101,14353,0.00930555555555555
459,101,14533,0.744027777777778
459,101,14534,0.0983333333333335
459,101,14535,0.0980555555555555
459,101,14536,0.0554166666666665
459,101,14537,0.0113888888888889
459,102,11948,0.267638888888889
459,102,11949,0.0236111111111111
459,102,12132,0.359444444444445
459,102,12133,0.124722222222222
459,102,12134,0.00222222222222222
459,102,12135,0.0330555555555556
459,102,12136,0.288194444444444
459,102,12137,0.035
459,102,12138,0.00791666666666665
459,102,12317,0.369861111111111
459,102,12323,0.0181944444444445
459,102,12324,0.0263888888888889
459,102,12325,0.0102777777777778
459,102,12500,0.0225
459,102,12501,0.182916666666667
459,102,12502,0.192083333333333
459,102,12510,0.267361111111111
459,102,12685,0.0381944444444444
459,102,12686,0.408611111111111
459,102,12694,0.0327777777777778
459,102,12695,0.0543055555555555
459,102,12869,0.0194444444444445
459,102,12870,0.67736111111111
459,102,12878,0.0220833333333334
459,102,12879,0.00291666666666667
459,102,13054,0.0222222222222222
459,102,13055,0.073888888888889
459,102,13062,0.0202777777777778
459,102,13063,0.01
459,102,13239,0.0238888888888889
459,102,13245,0.0180555555555556
459,102,13246,0.076111111111111
459,102,13247,0.00444444444444445
459,102,13424,0.00472222222222222
459,102,13430,0.0395833333333334
459,102,13609,0.0195833333333333
459,102,13613,0.0025
459,102,13614,0.02875
459,102,13794,0.458055555555555
459,102,13797,0.0073611111111111
459,102,13798,0.0231944444444445
459,102,13979,0.02125
459,102,13981,0.0151388888888889
459,102,13982,0.0163888888888889
459,102,14164,0.00375
459,102,14165,0.0220833333333334
459,102,14166,0.00791666666666665
459,102,14349,0.0280555555555555
459,102,14533,0.255138888888889
459,102,14534,0.00930555555555555
459,103,12869,0.0604166666666665
459,103,13054,0.110416666666666
459,103,13239,0.0620833333333335
459,103,13424,0.0668055555555555
459,103,13609,0.081388888888889
459,103,13794,0.08625
459,103,13979,0.077222222222222
459,103,14533,0.243333333333334
459,104,12869,0.0268055555555556
459,104,12870,0.00833333333333335
459,104,13054,0.0161111111111111
459,104,13055,0.0144444444444445
459,104,13239,0.0298611111111111
459,104,13424,0.00708333333333335
459,104,13425,0.0180555555555556
459,104,13610,0.0370833333333334
459,104,13794,0.0308333333333334
459,104,13795,0.0116666666666666
459,104,13979,0.0291666666666666
459,104,14164,0.0779166666666665
459,104,14349,0.077777777777778
459,104,14533,0.295416666666667
459,104,14534,0.00819444444444445
459,105,12869,0.0497222222222222
459,105,12870,0.00361111111111111
459,105,13054,0.03
459,105,13239,0.0386111111111111
459,105,13424,0.0606944444444445
459,105,13609,0.070138888888889
459,105,13794,0.0301388888888889
459,105,13979,0.0629166666666665
459,105,14164,0.00694444444444445
459,105,14533,0.365
